For Class,Method,Ascendants,Ascendant IDs,Descendants,Descendants IDs,Instance ID
Worker Time Block,"Worker Time Block@is Accounting Worktag Type Enterable, Required or Defaulted when Entering Time(EBE)*P*S","Worker Time Block@is Accounting Worktag Type Enterable, Required or Defaulted when Entering Time(EBE)*P*S[ramb]

Worker Time Block@is Business Unit Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Business Unit Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Business Unit Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Business Unit Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Business Unit Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Business Unit Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Business Unit Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Context Worktag Type Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Context Worktag Type Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Context Worktag Type Required for TET and TimeType(EBE)*P*S[ramb]+PA

Worker Time Block@is Cost Center Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Cost Center Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Cost Center Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Cost Center Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Cost Center Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Cost Center Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Cost Center Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 10 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 10 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 10 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 10 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 10 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 1 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 1 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 1 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 1 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 1 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 2 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 2 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 2 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 2 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 2 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 3 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 3 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 3 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 3 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 3 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 4 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 4 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 4 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 4 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 4 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 5 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 5 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 5 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 5 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 5 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 6 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 6 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 6 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 6 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 6 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 7 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 7 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 7 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 7 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 7 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 8 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 8 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 8 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 8 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 8 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 9 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 9 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 9 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 9 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Org 9 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 10 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 10 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 10 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 10 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 10 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 10 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 10 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 11 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 11 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 11 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 11 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 11 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 11 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 11 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 12 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 12 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 12 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 12 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 12 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 12 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 12 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 13 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 13 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 13 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 13 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 13 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 13 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 13 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 14 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 14 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 14 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 14 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 14 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 14 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 14 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 15 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 15 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 15 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 15 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 15 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 15 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 15 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 1 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 1 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 1 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 1 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 1 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 1 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 1 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 2 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 2 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 2 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 2 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 2 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 2 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 2 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 3 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 3 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 3 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 3 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 3 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 3 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 3 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 4 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 4 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 4 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 4 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 4 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 4 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 4 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 5 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 5 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 5 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 5 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 5 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 5 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 5 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 6 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 6 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 6 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 6 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 6 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 6 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 6 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 7 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 7 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 7 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 7 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 7 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 7 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 7 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 8 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 8 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 8 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 8 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 8 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 8 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 8 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 9 Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 9 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 9 Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 9 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Custom Worktag 9 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 9 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Custom Worktag 9 Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Fund Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Fund Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Fund Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Fund Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Fund Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Fund Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Fund Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Gift Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Gift Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Gift Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Gift Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Gift Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Gift Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Gift Specific Value (Quick Add)(EBE)*P*S[ramb]+PA

Worker Time Block@is Grant Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Grant Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Grant Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Grant Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Grant Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Grant Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Grant Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Custom Org 10 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Is Custom Org 10 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Custom Org 1 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Is Custom Org 1 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Custom Org 2 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Is Custom Org 2 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Custom Org 3 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Is Custom Org 3 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Custom Org 4 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Is Custom Org 4 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Custom Org 5 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Is Custom Org 5 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Custom Org 6 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Is Custom Org 6 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Custom Org 7 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Is Custom Org 7 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Custom Org 8 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Is Custom Org 8 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Custom Org 9 Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Is Custom Org 9 Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Is Worktag Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Job Profile Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Job Profile Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Job Profile Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Job Profile Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Job Profile Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Job Profile Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Job Profile Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Location Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Location Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Location Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Location Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Location Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Location Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Location Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Program Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Program Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Program Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Program Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Program Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Program Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Program Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Region Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Region Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Region Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Region Required(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Region Required(EBE)*P*S[ramb]+PA

Worker Time Block@is Region Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Region Specific Value(EBE)*P*S[ramb]+PA

Worker Time Block@is Worktag Defaulted for Time Entry Code(EBE)*P*S[ramb]+PA

Worker Time Block@is Worktag for Blank Option(EBE)*P*S[ramb]+PA

Worker Time Block@is Worktag for Default Option(EBE)*P*S[ramb]+PA

Worker Time Block@is Worktag for Required Option(EBE)*P*S[ramb]+PA

Worker Time Block@is Worktag is Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Worktag is Hidden(EBE)*P*S[ramb]+PA

Worker Time Block@is Worktag Type is Enabled, Not Hidden from ESS, and Defaulted(EBE)*P*S[ramb]+PA

Worker Time Block@is Worktag Type is Enabled, Not Hidden from ESS, and has no TEC restriction(EBE)*P*S[ramb]+PA

Worker Time Block@is Worktag Type is Enabled, Not Hidden from ESS, and Required(EBE)*P*S[ramb]+PA","86$170013,86$317992,86$128040,86$122408,86$170036,86$170052,86$322664,86$194670,86$194671,86$194672,86$122485,86$134266,86$134267,86$134268,86$134269,86$134270,86$134271,86$134272,86$134273,86$134274,86$134275,86$134276,86$134277,86$134279,86$134281,86$134282,86$134283,86$134298,86$167092,86$167094,86$167098,86$167099,86$441021,86$167101,86$441022,86$167103,86$167104,86$167105,86$167106,86$167107,86$134358,86$134361,86$134363,86$134364,86$166622,86$134366,86$134367,86$166625,86$134369,86$134370,86$134371,86$166628,86$134372,86$166629,86$166630,86$134375,86$166632,86$134376,86$134377,86$166634,86$134378,86$134379,86$166635,86$134380,86$134381,86$166637,86$166639,86$134384,86$166640,86$134385,86$166641,86$134386,86$134387,86$134388,86$134389,86$134390,86$134391,86$166647,86$134392,86$166649,86$134393,86$134394,86$166650,86$134397,86$134398,86$108798,86$134399,86$134400,86$166656,86$134401,86$166657,86$166658,86$134403,86$166662,86$166663,86$134408,86$166664,86$134410,86$166666,86$134411,86$166667,86$134412,86$166668,86$134415,86$166672,86$134417,86$166673,86$134418,86$166674,86$134419,86$134420,86$166676,86$134421,86$166677,86$134422,86$166678,86$134423,86$134424,86$134425,86$134426,86$134427,86$134428,86$108832,86$108833,86$108834,86$108835,86$356643,86$195369,86$195370,86$170286,86$170287,86$170289,86$170291,86$107322,86$107324,86$107325,86$107326,86$107327,86$107328,86$107329,86$107330,86$107331,86$107332,86$107334,86$305995,86$305996,86$306000,86$306002,86$170322,86$306004,86$170324,86$306006,86$170327,86$306008,86$306010,86$306012,86$306013,86$557919,86$306015,86$557920,86$306017,86$557922,86$350563,86$306019,86$350565,86$306021,86$350566,86$306023,86$306025,86$306027,86$306029,86$306031,86$306033,86$306035,86$306037,86$306039,86$306041,86$306043,86$306045,86$306047,86$306049,86$306051,86$306053,86$306055,86$306057,86$146315,86$306059,86$306061,86$304030,86$304031,86$304032,86$304033,86$304034,86$304035,86$317859,86$304036,86$304037,86$304038,86$304039,86$304040,86$304041,86$304042,86$304043,86$304044,86$304045,86$304046,86$304047,86$304048,86$304049,86$304050,86$304051,86$304052,86$304053,86$304054,86$304055,86$304056,86$444856,86$304057,86$304058,86$304059,86$304060,86$304061,86$304062,86$304063,86$142792,86$142793,86$142795,86$142797,86$142798,86$142799,86$142805,86$142806,86$125399,86$142807,86$125400,86$125401,86$142809,86$125402,86$142810,86$142811,86$125403,86$125404,86$142815,86$142816,86$142817,86$142818,86$142819,86$142821,86$142822,86$142823,86$142825,86$142826","Common Boolean@is Time Tracking Display Option Equal to parm(EBE)*P*S(public)[ramb]+PA

Time Setup Worktag Joiner@get Hide Accounting Worktag Type from Self Service(GRA)*P*S[ramb]

Time Setup Worktag Joiner@get Time Setup Attribute Joiner of Accounting Worktag Type parm for Time Entry Template or Any Template(SSC)*P*S[rsmb]

Worker@get Worker Parm is Processing or Delegate Worker(GRA)*P*S(public)[ramb]+PA","86$107220,86$106408,87$402778,86$441023",24$10502
Worker Time Block,Worker Time Block@is The Remainder for Hours for Weekday is Zero(EBE)*P*S,"Worker Time Block@is The Remainder for Hours for Weekday is Zero(EBE)*P*S[ramb]+PA

Worker Time Block@is The Remainder for Hours for Weekday is Zero(EBE)*P*S[ramb]+PA","86$126318,86$194382",Worker Time Block@calculate Hours for Weekday Modulus Increment for Hours Entry(CN)*P*S[ramb],86$111251,24$10819
Worker Time Block,Worker Time Block@is Valid Manual Calc Date for Reported Time Date(EBE)*P*S,Worker Time Block@is Valid Manual Calc Date for Reported Time Date(EBE)*P*S[ramb],86$117564,"Common Date@calculate Date parm minus N Days parm(CD)*P*S(public)[ramb]+PA

Common Date@calculate Date Parm plus Days Parm(CD)*P*S(public)[ramb]+PA","86$117779,86$305365",24$11353
Worker Time Block,Worker Time Block@is Calculated Time Adjustment(EBE),Worker Time Block@is Calculated Time Adjustment(EBE)[ramb],86$120580,"Worker Time Block@get Calculated Time Adjusted or Manually Added(SS)[rsmb]

Worker Time Source@get Adjusted and Manually Added Status Instances(GSI)*S[rsmb]","87$241572,87$156216",24$11638
Worker Time Block,Worker Time Block@is Calculated Time Adjustment Exists(EBE),Worker Time Block@is Calculated Time Adjustment Exists(EBE)[ramb],86$120604,"Worker Time Block@get Worker Time Blocks Adjusted Or Manually Added(SS)*P*S[rsmb]+PA

Worker Time Block@is Reported Time(EBE)(public)[ramb]","87$156272,86$185901",24$11643
Worker Time Block,Worker Time Block@is Count Greater Than 1(EBE)*P*S,Worker Time Block@is Count Greater Than 1(EBE)*P*S[ramb]+???+PA,86$126179,Worker Time Block@access Count of Elements produced as a response-Worker Time Block@access Worker Time Block Main Element-Worker Time Block@access WTB Day 1-Worker Time Block@get current Enter Time Block Hours Units Only(GES)*S[remb]-(GEP)*S[remb]-(GEP)*S[remb]-(GAP)*P*S[ramb]+PA,86$126100,24$12136
Worker Time Block,Worker Time Block@is Gap between Previous OUT and This IN greater than Treshold(EBE)*P,Worker Time Block@is Gap between Previous OUT and This IN greater than Treshold(EBE)*P[ramb],86$127529,Common Date@calculate Difference between Previous Reported Out and this Reported In(CN)*P*S(public)[ramb]+PA,86$127540,24$12258
Worker Time Block,Worker Time Block@is Reported Time In or Out Before Inbound Week Breaker(EBE)*P*S,"Worker Time Block@is Reported Time In or Out Before Inbound Week Breaker(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Reported Time In or Out Before Inbound Week Breaker(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Reported Time In or Out Before Inbound Week Breaker(EBE)*P*S[ramb]+???+PA-TG

Worker Time Block@is Reported Time In or Out Before Inbound Week Breaker(EBE)*P*S[ramb]+???+PA-TG","86$130244,86$193014,86$143741,86$529709","Common Date@get Date Time Zone from Start Date, Worker 24 Hour Day Breaker and In Time Zone(GAS)*P*S(public)[ramb]+PA",86$148678,24$12481
Worker Time Block,Worker Time Block@is Any time AFTER Day Breaker(EBE)*P*S,"Worker Time Block@is Any time AFTER Day Breaker(EBE)*P*S[ramb]+???+PA

Worker Time Block@is Any time AFTER Day Breaker(EBE)*P*S[ramb]+???+PA-TG","86$130245,86$193016","Common Date@get Date Time Zone from Start Date, Worker 24 Hour Day Breaker and In Time Zone(GAS)*P*S(public)[ramb]+PA",86$148678,24$12482
Worker Time Block,Worker Time Block@is Is Position field showing(EBE)*P*S,Worker Time Block@is Is Position field showing(EBE)*P*S[ramb]+PA,86$130488,"Common Boolean@is Numeric Value parm GT 1(EBE)*P*S(public)[ramb]+PA

Position Setup Options@is Multiple Job enabled for Tenant(EBE)*S(public)[ramb]","86$130489,86$53646",24$12509
Worker Time Block,Worker Time Block@is Reported Time OUT On or Before Day Breaker(EBE)*P,Worker Time Block@is Reported Time OUT On or Before Day Breaker(EBE)*P[ramb],86$131173,"Common Date@get Start Date | Day Breaker in Worker Time Zone(GAS)*P*S(public)[ramb]+PA

Worker Coordinated Time Block@get Time Block Reported Time Out(GA)","12$12321,86$258925",24$12551
Worker Time Block,Worker Time Block@is This Existing Time Block Reusable by the New Block from Calculation(EBE)*P,Worker Time Block@is This Existing Time Block Reusable by the New Block from Calculation(EBE)*P[ramb],86$133613,"Billable Time Block@get Time Block Reported Quantity(GA)

Worker Time@get Time Block Date(GA)

Worker Time Block@get Start Time Of Originating Shift(GA)

Worker Time Block@get Time Block Calculated Time In(GA)

Worker Time Block@get Time Block Calculated Time Out(GA)

Worker Time Block@get Time Block Shift Date(GA)[ramb]

Worker Time Block@get Worker Time Block.has Time Calculation (Audited)(GR)

Worker Time Block@get Worker Time Block.has Time Calculation Tag(GR)

Worker Time Block@get Worker Time Block.originates from Worker Time Block(GR)","12$26816,12$8896,86$364197,12$12455,12$12456,207$18920,207$17594,207$18203,12$8895",24$12730
