In Module,For Class,Method,Instance ID,Descendants,Descendant Methods IDs
Time Core,Worker Coordinated Time Block,Worker Coordinated Time Block@get Worker Coordinated Time Blocks filtered by Date parm(IOP)*P*S,2663$27775,"Calculated Time Block Container (Derived)@is Autofill context Day Not Enterable for Date parm(EBE)*P*S(public)[ramb]+???+PA+DT

Common Numeric@is WTB Day of Week eq to Date parm Day of Week(EBE)*P*S(public)[ramb]+PA","52$13137,30$3378,92$898,66$4738,24$10805,24$11624,66$1178,52$9630,52$9631"
Time Core,Worker Time Block Group,Worker Time Block Group@get Time Tracking API | Parameter Builder Multi Calc Period(s)(IOP)*P*S(public),2663$27777,"Common Date@get Calculated End Date API | Period End Date | WSC End Date(SA)*P*S(public)[ramb]+PA

Common Date@get Calculated Start Date API | Period Start Date | WSC Start Date(SA)*P*S(public)[ramb]+PA

Common Date@get Period Start Date if User Given Date is empty(SA)*P*S(public)[ramb]+PA

Common Date@get WSC End Date if Period End Date is empty(SA)*P*S(public)[ramb]+PA

Common Instance Set@get Get WTB for Period if not skipping running query (deleting un-matched TCE)(SS)*P*S(public)[rsmb]+???+PA

Common Instance Set@get Original Time Off Entries Not Submitted, Submitted, Sent Back, and Approved and their Adjustments PLUS Entries in Event being approved. will not run if delete unmatched TCE(SS)*P*S(public)[rsmb]+???+PA

Common Numeric@get Week Number in biweekly context or Number 1 when Period End Date is present(SA)*P*S(public)[ramb]+PA

Overtime Calculation@get Biweekly Overtime Calculations from Set(SS)*P*S[rsmb]+???+PA

Schedule Shift (Behavior)@get Shifts for Start/End Date range extended for Adv Shift Adjacent Weeks(SS)*P*S(public)[rsmb]+PA

Time Calculation (Audited)@get Time Calculations for Worker through Eligibility(IOP)*P*S[rsmb]

Time Entry Template@get Template for Worker per date, range or current date (see XO doc for alternatives)(SS)*P*S[rsmb]+PA

Time Tracking API Parameter (Derived)@get End Date Adjusted for Calculation span(SAC)*P*S[ramb]

Time Tracking API Parameter (Derived)@get Extended End Date for Adjacent Weeks Calculations(SA)*P*S[ramb]

Time Tracking API Parameter (Derived)@get Extend Start Date if Adv Shift Date or Rolling 24 Hour is enabled(SAC)*P*S[ramb]

Time Tracking API Parameter (Derived)@get Start Date Adjusted for Calculation span(SAC)*P*S[ramb]

User Overtime Request Block@get Approved and Not Deleted User Overtime Request Blocks for Workers in Date Range(SS)*P*S[rsmb]+PA

Worker Time Block@filter Worker Time Block Selections >> Reported Time Blocks(SS)*P*S[rsmb]

Worker Time Block@get Calculated ONLY Time Blocks from Worker Time Blocks Selections(SS)*P*S[rsmb]

Worker Time Block@get Worker Time Blocks for Period Excluding Deleted(SS)*P*S[rsmb]+PA

Work Schedule Calendar@get Time Tracking Start Date API based on User Given Date(SA)*P*S(public)[ramb]+PA

Work Schedule Calendar@get Time Tracking Work Schedule Calendar for Worker(GRS)*P*S(public)[rsmb]+PA","66$3,40$24452,52$25477,19$125701,52$25479,92$263,13038$4746,13038$1675,13038$1676,19$91153,18$50711,92$24,92$25,30$28,94$8093,13038$4133,66$37,19$91431,92$680,92$681,40$12078,40$12084,40$46390,52$11709,19$40896,2663$5057,40$16065,13038$1602,19$115527,52$28359,13038$713,13038$714,19$22858,18$87372,18$87373,2663$52178,52$8917,52$27095,19$94683,52$14171,2663$25950,92$222,24$29665,52$10081,19$7778,19$90467,92$229,92$358,19$90342,26$93800,19$94570,19$32106,52$10733,30$366,19$102257,26$98675,52$9204,13038$10999,35$4729,19$130809,40$23805,40$23806"
Time Core,Time Entry Grid Grouping,Time Entry Grid Grouping@get Split Time Entry Grid Grouping(IOP)*P*S,2663$27793,"Instance Iterator@get Ordered Index(GA)

Time Entry Grid Grouping@get Count of Max WCTB Relationship(SA)[ramb]

Time Entry Grid Grouping@get Create Non-Singular WCTB Grouping(IOP)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Create Singular WCTB Grouping(IOP)*P*S[rsmb]+PA","52$20976,2663$27794,2663$27795,12$6919"
Time Core,Time Entry Grid Grouping,Time Entry Grid Grouping@get Create Singular WCTB Grouping(IOP)*P*S,2663$27794,"Time Entry Grid Grouping@get Auto-fill from Prior Week(GA)

Time Entry Grid Grouping@get Day 1 Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 2 Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 3 Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 4 Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 5 Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 6 Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 7 Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 8 Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Non-Billable(GA)

Time Entry Grid Grouping@get Not Enterable(GA)

Time Entry Grid Grouping@get Removable(GA)

Time Entry Grid Grouping@get Time Entry Grid Grouping.has Position(GR)

Time Entry Grid Grouping@get Time Entry Grid Grouping.has Project Role(GR)

Time Entry Grid Grouping@get Time Entry Grid Grouping.has Time Tag(GR)

Time Entry Grid Grouping@get Time Entry Grid Grouping.has Time Type(GR)","12$28224,207$43264,12$27488,207$43265,207$44450,207$71914,19$96111,207$72755,65$20,12$26966,207$43256,207$43257,207$43258,207$43259,207$43260,207$43261,12$27581,207$43262,207$43263"
Time Core,Time Entry Grid Grouping,Time Entry Grid Grouping@get Create Non-Singular WCTB Grouping(IOP)*P*S,2663$27795,"Time Entry Grid Grouping@get Auto-fill from Prior Week(GA)

Time Entry Grid Grouping@get Day 1 WCTBs minus Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 2 WCTBs minus Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 3 WCTBs minus Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 4 WCTBs minus Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 5 WCTBs minus Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 6 WCTBs minus Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 7 WCTBs minus Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Day 8 WCTBs minus Minimum Instance Number WCTB(SS)*P*S[rsmb]+PA

Time Entry Grid Grouping@get Non-Billable(GA)

Time Entry Grid Grouping@get Not Enterable(GA)

Time Entry Grid Grouping@get Removable(GA)

Time Entry Grid Grouping@get Time Entry Grid Grouping.has Position(GR)

Time Entry Grid Grouping@get Time Entry Grid Grouping.has Project Role(GR)

Time Entry Grid Grouping@get Time Entry Grid Grouping.has Time Tag(GR)

Time Entry Grid Grouping@get Time Entry Grid Grouping.has Time Type(GR)","207$43264,12$28224,12$27488,207$43265,207$44450,207$71914,19$96112,207$72755,65$20,12$26966,207$43256,207$43257,207$43258,207$43259,207$43260,207$43261,12$27581,207$43262,207$43263"
Time Core,Time Tracking API Parameter (Derived),Time Tracking API Parameter (Derived)@get Time Week Adjusted or Cleared from Time Tracking Calendar Data Gathering(IOP)*P*S,2663$27796,"Element Content Work Data@get Adjusted from Element Instance(GRA)*P*S[ramb]+PA

Element Content Work Data@get Clean Worker Time Blocks from Element Instance(GRA)*P*S[ramb]+PA

Element Content Work Data@get End Date from Element Instance(GRA)*P*S(public)[ramb]+PA

Element Content Work Data@get Start Date from Element Instance(GRA)*P*S(public)[ramb]+PA","2663$27797,2663$27798,2663$27799,2663$27800,18$50681,18$50223"
Time Core,Worker Time,Worker Time@get Keyed Container by Worker for Worker Time parm(IOP)*P*S,2663$27861,Worker Time@get Worker Time.for Worker(GR),"207$16866,2663$37235"
Time Core,Time Off Entry,Time Off Entry@get Keyed Container by Worker for Time Off Entry parm(IOP)*P*S,2663$27862,Time Off Entry@get Time Off Entry.has Worker(GR)(public),207$36648
Time Core,Worker Coordinated Time Block,Worker Coordinated Time Block@get WCTBs filtered for Time Entry Grid(IOP)*P*S,2663$27888,"Common Date@calculate Start Date Plus 6(CD)*P*S(public)[ramb]+PA

Worker Coordinated Time Block@is Valid WCTB for Time Entry Grid(EBE)*P[ramb]+PA","24$257,30$130,92$24,40$11241,24$24202,92$222"
Time Core,Worker Coordinated Time Block,Worker Coordinated Time Block@get WCTBs in Time Entry Grid(IOP)*S,2663$27889,,
Time Core,Worker Time Block Group,Worker Time Block Group@get Worker Time Block Group With Keyed Containers for TCEs From Web Service(IOP)*P*S,2663$28029,"Worker Time@get Add TCEs by Worker - Keyed Container(IOP)*P*S[rsmb]+PA

Worker Time@get In Error TCE Groups by Worker - Keyed Container(IOP)*P*S[rsmb]

Worker Time@get Matched Delete TCEs by Worker - Keyed Container(IOP)*P*S[rsmb]+PA

Worker Time@get Matched Edit TCEs by Worker - Keyed Container(IOP)*P*S[rsmb]+PA

Worker Time@get Unmatched Delete TCEs by Worker - Keyed Container(IOP)*P*S[rsmb]+PA

Worker Time@get Unmatched Edit TCEs by Worker - Keyed Container(IOP)*P*S[rsmb]+PA

Worker Time@get Would Be Unmatched TCEs by Worker - Keyed Container(IOP)*P*S[rsmb]+PA

Worker Time Block Group@get Invalid Time Clock Event Groups(IOP)*P*S[rsmb]+PA","2663$19298,2663$19299,2663$19300,2663$19301,19$78408,19$460,2663$19534,24$22832,2663$19539,26$59797,2663$27861,26$59804,2663$28030,2663$19358"
Time Core,Worker Time,Worker Time@get Keyed Container by Worker for Derived TCE Group parm(IOP)*P*S,2663$28030,Time Clock Event@get Worker from Derived TCE Group(IOP)*P*S[rsmb]+PA,"207$34810,2663$19295"
Time Core,Worker Time Block Group,"Worker Time Block Group@get New Add, Unmatched Edits, And Would Be Unmatched TCEs From WTB Group parm(IOP)*P*S",2663$28032,,65$4203
Time Core,Worker Time Block Group,Worker Time Block Group@get In Error Time Clock Event Groups from Keyed Container(IOP)*P*S,2663$28033,Keyed Container@lookup Instance(s) by Key Parm(GSS)*P[rsmb],65$4204
Time Core,Worker Time Block Group,Worker Time Block Group@get Add & Would Be Unmatched Time Clock Events from Keyed Container(IOP)*P*S,2663$28034,Keyed Container@lookup Instance(s) by Key Parm(GSS)*P[rsmb],65$4204
Time Core,Worker Time Block Group,Worker Time Block Group@get Matched Delete Time Clock Events from Keyed Container(IOP)*P*S,2663$28035,Keyed Container@lookup Instance(s) by Key Parm(GSS)*P[rsmb],65$4204
Time Core,Worker Time Block Group,Worker Time Block Group@get Matched Edit Time Clock Events from Keyed Container(IOP)*P*S,2663$28036,Keyed Container@lookup Instance(s) by Key Parm(GSS)*P[rsmb],65$4204
Time Core,Worker Time Block Group,Worker Time Block Group@get Unmatched Delete Time Clock Events from Keyed Container(IOP)*P*S,2663$28037,Keyed Container@lookup Instance(s) by Key Parm(GSS)*P[rsmb],65$4204
Time Core,Worker Time Block Group,Worker Time Block Group@get Unmatched Edit Time Clock Events from Keyed Container(IOP)*P*S,2663$28038,Keyed Container@lookup Instance(s) by Key Parm(GSS)*P[rsmb],65$4204
Time Core,Worker Time Block Group,Worker Time Block Group@get All Time Clock Events For Worker(IOP)*P*S,2663$28039,,"2663$28033,2663$28034,65$3,2663$28035,2663$28036,2663$19316,2663$28037,2663$28038,2663$8919"
Time Core,Worker Time Block Group,Worker Time Block Group@get Worker Time | All sources combined(IOP)*P,2663$28144,,
Time Core,Worker Time Block Group,Worker Time Block Group@get Worker From Worker Time Block Group Iterator(IOP)*P*S,2663$28145,,
Time Core,Worker Coordinated Time Block,Worker Coordinated Time Block@get Enterable WCTBs(IOP)*P*S,2663$28492,"Worker Coordinated Time Block@is TOTO, Approved TETO, Period Schedule Locked/Closed, or Locked Billable Transaction(EBE)[ramb]",24$24391
Time Core,Worker Coordinated Time Block,Worker Coordinated Time Block@get Not Enterable WCTBs(IOP)*P*S,2663$28493,"Worker Coordinated Time Block@get Derived Time Off Entry or Worker Time Block(SSC)[rsmb]

Worker Coordinated Time Block@is TOTO, Approved TETO, Period Schedule Locked/Closed, or Locked Billable Transaction(EBE)[ramb]","13039$1681,24$24391"
Time Core,Derived_WTB,Derived_WTB@get Dummy Derived Time Blocks from Time Off Entries(IOP)*P*S,2663$28512,Derived_WTB@get Derived Time Block | Built Statically From Parameters(IOP)*P*S[rsmb]+PA,"52$10081,12$801,52$22465,26$98675,2663$10934,52$14171"
Time Core,Worker Coordinated Time Block,Worker Coordinated Time Block@get Removable WCTBs(IOP)*P*S,2663$28711,Worker Coordinated Time Block@is Block Not Removable(EBE)[ramb],24$24435
Time Core,Worker Coordinated Time Block,Worker Coordinated Time Block@get Derived Time Off Entry for Time Entry Grid(IOP)*P*S,2663$28892,"Time Off Entry (Derived)@get Time Off Entry Derived instance with sum of corrections/adjustments(IOP)*P*S(public)[rsmb]+PA

Time Off Entry@get Adjustment for Time Off Entry(SS)(public)[rsmb]

Time Off Entry@get Time Off Entry corrected by Time Off Entry(SS)(public)[rsmb]","40$16065,52$22465,65$3,19$25165,12$14,18$57423,12$4688,12$12320,12$12321,207$40034,18$88997,19$103017,18$59114,19$103018,19$32106,18$59115,40$12078,2663$25266,13038$7474,19$99570,40$12084,13038$6517,13038$7606,19$102843,12$38779,19$102844,19$103423"
Time Core,Worker Time Block,Worker Time Block@get Query Group Value for Worker Time Block's Project Currency(IOP)*S(public),2663$29060,,
Time Core,Time Tracking API Parameter (Derived),Time Tracking API Parameter (Derived)@get Weekly Time Entry Template from Time Tracking Calendar Data Gathering(IOP)*P*S,2663$29106,Element Content Work Data@get Element Content Work Data holds Instance(SS)(public)[rsmb],19$92990
Time Core,Data Source Filter (Derived),Data Source Filter (Derived)@get Data Source Filter (Derived) for Project(IOP)*P*S,2663$29416,"Common Boolean@get True(GAS)*S(public)[ramb]

Common Boolean@is Count of Projects EQ 1(EBE)*P*S(public)[ramb]+PA

Common Date@get End Local Date for Project Periods Else  get End Local Date of last Fiscal Period  from  Fiscal Periods(SAC)*P*S(public)[ramb]+PA

Common Date@get Start Local Date for Project Periods Else  get Earliest Start Local Date from  Fiscal Periods(SAC)*P*S(public)[ramb]+PA

Common Instance Set@get Intersect Projects from Project/Project Hierarchy Parm and Projects from Project Company Parm(SS)*P*S(public)[rsmb]+PA

Common Instance Set@get Union all Derived Condition Items(SS)*P*S(public)[rsmb]+PA

Condition Item (Derived)@get Derived Condition for Worker Time Block Calculated Date Start and End Date(IOP)*P*S[rsmb]

Condition Item (Derived)@get Derived Condition Item for Project on Worker Time BLock for Any in Selection List of Projects(IOP)*P*S(public)[rsmb]+PA

Condition Item (Derived)@get Derived Condition Item for Worker on Worker Time Block(IOP)*P*S(public)[rsmb]+PA

Data Source (Workday Owned)@get Data Source Name for Data Source (Workday Owned) parm(GRA)*P*S(public)[ramb]+PA

Data Source Filter (Derived)@get Derived Data Source Filter Constructor(IOP)*P*S(public)[rsmb]+PA

Project Period@get Project Periods for Reporting Time Period(All) , Project and Project Period parm(IOP)*P*S(public)[rsmb]+???+PA

Reporting Time Period (All)@get Fiscal Periods for WTB for Project Reporting(IOP)*P*S(public)[rsmb]+???+PA

Reporting Time Period (All)@get Project Life to Date for Reporting Time Period (All) parm(GRA)*P*S[ramb]

Role Assigner@ Role Assigners secured to Reports: Project domain(GSS)*P*S(public)[rsmb]+???+PA","2663$16896,30$9346,66$3,26$53446,26$38024,24$17736,13038$7500,19$97612,65$10189,26$73102,18$52626,18$52627,18$21715,66$19,2663$16920,30$28,19$7072,18$39201,13039$1889,19$67939,2663$29092,40$27367,2663$29415,30$22505,19$32106,24$10796,18$15597,19$75885,40$1392,18$53426,40$36659,40$36660,18$37748,19$50997,18$16182,18$37816,2663$16892"
Time Core,Time Tracking Day (derived),Time Tracking Day (derived)@get Time Tracking Days for Worker and Date(IOP)*P*S,2663$29560,"Common Numeric@calculate Date Difference + 1(CN)*P*S(public)[ramb]+PA

Time Tracking API Parameter (Derived)@get Calculated End Date(GA)

Time Tracking API Parameter (Derived)@get Calculated Start Date(GA)

Time Tracking API Parameter (Derived)@get Time Tracking API Parameter (Derived).has Worker(GR)

Time Tracking API Parameter (Derived)@get Week End Date(GA)

Time Tracking API Parameter (Derived)@get Week Start Date(GA)

Time Tracking Day (derived)@get Time Tracking Day(IOP)*P*S[rsmb]+PA","12$24560,12$25648,12$25649,2663$29745,35$546,65$3,18$15284,207$21285,35$392,35$78,92$222,12$24559"
Time Core,Time Tracking Eligibility Day,Time Tracking Eligibility Day@get Time Tracking Eligibility Day for Time Tracking Day(IOP)*P*S,2663$29561,"Period@get Periods for Period Schedule containing Date(SS)*P*S[rsmb]+???+PA

Time Code Group@get Active Time Code Groups for Worker through Eligibility(SS)*P*S[rsmb]+PA

Time Entry Template@get Template for Worker per date, range or current date (see XO doc for alternatives)(SS)*P*S[rsmb]","19$40896,19$42177,19$7778,393$3043,19$138724,19$56773,19$58968,393$6684,19$42556,19$94094"
Time Core,Time Tracking Day (derived),Time Tracking Day (derived)@get Duplicate Element Instance for overlapping times(IOP)*P*S,2663$29562,,"18$50177,65$3,66$12068,2663$57477,2663$57478,2663$30793,2663$30794,18$50223,52$10640,18$50681,2663$29563,24$25051,2663$29564,24$27677,52$19549,30$33727"
